stage,epoch,train_loss,val_loss,train_mt_loss,val_mt_loss,train_aux_loss,val_aux_loss,lr,val_strike_mean_deg,val_strike_median_deg,val_dip_mean_deg,val_dip_median_deg,val_rake_mean_deg,val_rake_median_deg,val_mechanism_score_deg
stage1_sgd,52,0.18664629,0.18864084,0.18007223,0.18189095,0.32870303,0.33749476,6.25e-05,,,,,,,
stage1_sgd,53,0.18482014,0.18773539,0.17822367,0.18096758,0.32982320,0.33839071,6.25e-05,,,,,,,
stage1_sgd,54,0.18337261,0.18484709,0.17676352,0.17811058,0.33045458,0.33682570,6.25e-05,,,,,,,
stage1_sgd,55,0.18133379,0.18352520,0.17476528,0.17680928,0.32842546,0.33579611,6.25e-05,,,,,,,
stage1_sgd,56,0.17964699,0.18337893,0.17304184,0.17659150,0.33025755,0.33937126,6.25e-05,,,,,,,
stage1_sgd,57,0.17878359,0.18056801,0.17217525,0.17383460,0.33041713,0.33667052,6.25e-05,,,,,,,
stage1_sgd,58,0.17712935,0.17922478,0.17049852,0.17246686,0.33154166,0.33789609,6.25e-05,,,,,,,
stage1_sgd,59,0.17539308,0.17702211,0.16882625,0.17027234,0.32834186,0.33748859,6.25e-05,,,,,,,
stage1_sgd,60,0.17408321,0.17679137,0.16747894,0.17008773,0.33021371,0.33518203,6.25e-05,,,,,,,
stage1_sgd,61,0.17255115,0.17348063,0.16596423,0.16671053,0.32934622,0.33850482,6.25e-05,,,,,,,
stage1_sgd,62,0.17082672,0.17334680,0.16420122,0.16658138,0.33127533,0.33827079,6.25e-05,,,,,,,
stage1_sgd,63,0.16920416,0.17199866,0.16258099,0.16523306,0.33115858,0.33828003,6.25e-05,,,,,,,
stage1_sgd,64,0.16826849,0.17033867,0.16165426,0.16356489,0.33071145,0.33868920,6.25e-05,,,,,,,
stage1_sgd,65,0.16683575,0.16910579,0.16024807,0.16235648,0.32938423,0.33746556,6.25e-05,,,,,,,
stage1_sgd,66,0.16703288,0.16824906,0.16044260,0.16145869,0.32951417,0.33951893,6.25e-05,,,,,,,
stage1_sgd,67,0.16579373,0.16727514,0.15918706,0.16046725,0.33033353,0.34039483,6.25e-05,,,,,,,
stage1_sgd,68,0.16339167,0.16579968,0.15679042,0.15904761,0.33006220,0.33760310,6.25e-05,,,,,,,
