stage,epoch,train_loss,val_loss,train_mt_loss,val_mt_loss,train_aux_loss,val_aux_loss,lr,val_strike_mean_deg,val_strike_median_deg,val_dip_mean_deg,val_dip_median_deg,val_rake_mean_deg,val_rake_median_deg,val_mechanism_score_deg
stage2_adamw,50,0.06664372,0.07270060,0.05509351,0.06053946,0.23100414,0.24322275,2.8206742e-05,,,,,,,
stage2_adamw,51,0.06058866,0.06867357,0.04954254,0.05703284,0.22092224,0.23281471,2.75e-05,,,,,,,
stage2_adamw,52,0.06332179,0.07444505,0.05224893,0.06220177,0.22145707,0.24486569,2.6793258e-05,,,,,,,
stage2_adamw,53,0.06364367,0.07069733,0.05255150,0.05882431,0.22184332,0.23746032,2.6087213e-05,,,,,,,
stage2_adamw,54,0.06676964,0.07089847,0.05529051,0.05887589,0.22958267,0.24045145,2.5382563e-05,,,,,,,
stage2_adamw,55,0.05951580,0.06908809,0.04860881,0.05768299,0.21813979,0.22810214,2.4680002e-05,,,,,,,
stage2_adamw,56,0.06032079,0.07843141,0.04944180,0.06634008,0.21757991,0.24182648,2.3980225e-05,,,,,,,
stage2_adamw,57,0.06118917,0.06895759,0.05026475,0.05752981,0.21848832,0.22855569,2.328392e-05,,,,,,,
stage2_adamw,58,0.05833714,0.06516733,0.04769115,0.05392415,0.21291980,0.22486361,2.2591777e-05,,,,,,,
stage2_adamw,59,0.05666491,0.06587505,0.04610161,0.05470055,0.21126597,0.22348988,2.1904478e-05,,,,,,,
stage2_adamw,60,0.05776905,0.07000987,0.04710683,0.05852844,0.21324429,0.22962851,2.12227e-05,,,,,,,
stage2_adamw,61,0.06237929,0.08127180,0.05156780,0.06925716,0.21622983,0.24029282,2.0547118e-05,,,,,,,
stage2_adamw,62,0.06267796,0.07340329,0.05193254,0.06186121,0.21490836,0.23084147,1.9878397e-05,,,,,,,
stage2_adamw,63,0.05766640,0.06875136,0.04715064,0.05765890,0.21031518,0.22184923,1.9217198e-05,,,,,,,
stage2_adamw,64,0.06458926,0.06776094,0.05359932,0.05625227,0.21979883,0.23017329,1.8564172e-05,,,,,,,
stage2_adamw,65,0.05874464,0.07375782,0.04797020,0.06218260,0.21548867,0.23150450,1.7919966e-05,,,,,,,
stage2_adamw,66,0.05896237,0.06668635,0.04833123,0.05540526,0.21262288,0.22562176,1.7285214e-05,,,,,,,
stage2_adamw,67,0.05804662,0.06624440,0.04742449,0.05507069,0.21244258,0.22347415,1.6660542e-05,,,,,,,
stage2_adamw,68,0.05382867,0.06650607,0.04346890,0.05551788,0.20719550,0.21976387,1.6046568e-05,,,,,,,
