stage,epoch,train_loss,val_loss,train_mt_loss,val_mt_loss,train_aux_loss,val_aux_loss,lr,val_strike_mean_deg,val_strike_median_deg,val_dip_mean_deg,val_dip_median_deg,val_rake_mean_deg,val_rake_median_deg,val_mechanism_score_deg
stage1_sgd,34,0.10901316,0.10733811,0.10311143,0.10148373,0.29508664,0.29271882,0.000125,,,,,,,
stage1_sgd,35,0.10636134,0.11965157,0.10053159,0.11366938,0.29148760,0.29910985,0.000125,,,,,,,
stage1_sgd,36,0.15233780,0.13291687,0.14635111,0.12678743,0.29933458,0.30647179,0.000125,,,,,,,
stage1_sgd,37,0.12218157,0.11253844,0.11616003,0.10634496,0.30107702,0.30967397,0.000125,,,,,,,
stage1_sgd,38,0.11533067,0.11400618,0.10955005,0.10813711,0.28903124,0.29345334,0.000125,,,,,,,
stage1_sgd,39,0.12464975,0.10727322,0.11887771,0.10124514,0.28860212,0.30140387,0.000125,,,,,,,
stage1_sgd,40,0.10679385,0.09905150,0.10098923,0.09307528,0.29023075,0.29881088,0.000125,,,,,,,
stage1_sgd,41,0.10280063,0.09962286,0.09708385,0.09377508,0.28583899,0.29238910,0.000125,,,,,,,
stage1_sgd,42,0.10061632,0.09549471,0.09487864,0.08968743,0.28688407,0.29036422,0.000125,,,,,,,
stage1_sgd,43,0.09871925,0.09762776,0.09296461,0.09169983,0.28773209,0.29639659,0.000125,,,,,,,
stage1_sgd,44,0.09940970,0.09044002,0.09368754,0.08463537,0.28610804,0.29023255,0.000125,,,,,,,
stage1_sgd,45,0.09594642,0.08995839,0.09025231,0.08422433,0.28470580,0.28670309,0.000125,,,,,,,
stage1_sgd,46,0.09523070,0.09216532,0.08956032,0.08645172,0.28351879,0.28568003,0.000125,,,,,,,
stage1_sgd,47,0.18331367,0.26587415,0.17703759,0.25950627,0.31380421,0.31839383,0.000125,,,,,,,
stage1_sgd,48,0.19809425,0.17353765,0.19230832,0.16783614,0.28929652,0.28507559,0.000125,,,,,,,
stage1_sgd,49,0.15738366,0.15224125,0.15163198,0.14647074,0.28758430,0.28852542,0.000125,,,,,,,
stage1_sgd,50,0.21266892,0.29131287,0.20620589,0.28377835,0.32315139,0.37672593,0.000125,,,,,,,
stage1_sgd,51,0.25784736,0.22540745,0.25075912,0.21867165,0.35441158,0.33678998,6.25e-05,,,,,,,
stage1_sgd,52,0.21595429,0.20319603,0.20933342,0.19668196,0.33104351,0.32570315,6.25e-05,,,,,,,
stage1_sgd,53,0.19660287,0.18701655,0.19022048,0.18060569,0.31911960,0.32054328,6.25e-05,,,,,,,
stage1_sgd,54,0.18204632,0.17723226,0.17588035,0.17115258,0.30829862,0.30398412,6.25e-05,,,,,,,
stage1_sgd,55,0.17034959,0.16806637,0.16433472,0.16206436,0.30074333,0.30010060,6.25e-05,,,,,,,
stage1_sgd,56,0.16029017,0.16087198,0.15436750,0.15495607,0.29613376,0.29579535,6.25e-05,,,,,,,
stage1_sgd,57,0.15465938,0.15525641,0.14887426,0.14935753,0.28925587,0.29494418,6.25e-05,,,,,,,
stage1_sgd,58,0.14921372,0.15151937,0.14344655,0.14552699,0.28835847,0.29961935,6.25e-05,,,,,,,
stage1_sgd,59,0.14748276,0.14547258,0.14181604,0.13966153,0.28333603,0.29055249,6.25e-05,,,,,,,
stage1_sgd,60,0.14168515,0.14161582,0.13604442,0.13574833,0.28203662,0.29337453,6.25e-05,,,,,,,
stage1_sgd,61,0.13455852,0.13734188,0.12889893,0.13146287,0.28297958,0.29395032,6.25e-05,,,,,,,
stage1_sgd,62,0.13047886,0.13443034,0.12486099,0.12855838,0.28089374,0.29359767,6.25e-05,,,,,,,
stage1_sgd,63,0.12736787,0.12865362,0.12174158,0.12280260,0.28131451,0.29255087,6.25e-05,,,,,,,
stage1_sgd,64,0.11985165,0.12392308,0.11427540,0.11812946,0.27881247,0.28968104,6.25e-05,,,,,,,
stage1_sgd,65,0.11690255,0.12118302,0.11130509,0.11538386,0.27987323,0.28995812,6.25e-05,,,,,,,
stage1_sgd,66,0.11361324,0.11784235,0.10805683,0.11199535,0.27782074,0.29235042,6.25e-05,,,,,,,
stage1_sgd,67,0.11437786,0.11660245,0.10884752,0.11091146,0.27651712,0.28454996,6.25e-05,,,,,,,
stage1_sgd,68,0.10824806,0.11427616,0.10274502,0.10857481,0.27515181,0.28506764,6.25e-05,,,,,,,
stage1_sgd,69,0.10829669,0.11258208,0.10277282,0.10690088,0.27619341,0.28405998,6.25e-05,,,,,,,
stage1_sgd,70,0.10406185,0.11083632,0.09861137,0.10507948,0.27252385,0.28784203,6.25e-05,,,,,,,
stage1_sgd,71,0.11095983,0.10913151,0.10535813,0.10339470,0.28008487,0.28684035,6.25e-05,,,,,,,
stage1_sgd,72,0.10285847,0.11433989,0.09740171,0.10844312,0.27283825,0.29483884,6.25e-05,,,,,,,
stage1_sgd,73,0.10174537,0.10369024,0.09622442,0.09797706,0.27604801,0.28565944,6.25e-05,,,,,,,
stage1_sgd,74,0.09852276,0.10446660,0.09301880,0.09867797,0.27519755,0.28943152,6.25e-05,,,,,,,
stage1_sgd,75,0.09750939,0.10030918,0.09200792,0.09450792,0.27507315,0.29006318,6.25e-05,,,,,,,
stage1_sgd,76,0.09550287,0.10071355,0.09001836,0.09495277,0.27422590,0.28803921,6.25e-05,,,,,,,
stage1_sgd,77,0.09500286,0.09763075,0.08954415,0.09188384,0.27293543,0.28734581,6.25e-05,,,,,,,
stage1_sgd,78,0.09262525,0.09753178,0.08716839,0.09183342,0.27284256,0.28491794,6.25e-05,,,,,,,
stage1_sgd,79,0.09322495,0.09657716,0.08780007,0.09100740,0.27124402,0.27848807,6.25e-05,,,,,,,
stage1_sgd,80,0.09212799,0.09842206,0.08672423,0.09263124,0.27018806,0.28954087,6.25e-05,,,,,,,
stage1_sgd,81,0.09062518,0.09311824,0.08521881,0.08746082,0.27031852,0.28287072,6.25e-05,,,,,,,
stage1_sgd,82,0.09020274,0.09312582,0.08478393,0.08745328,0.27094070,0.28362729,6.25e-05,,,,,,,
stage1_sgd,83,0.31134628,0.31479283,0.30292482,0.30625781,0.42107300,0.42675102,6.25e-05,,,,,,,
stage1_sgd,84,0.28660051,0.25254460,0.27813945,0.24452598,0.42305283,0.40093102,6.25e-05,,,,,,,
stage1_sgd,85,0.22202114,0.17874985,0.21429848,0.17166696,0.38613304,0.35414438,6.25e-05,,,,,,,
stage1_sgd,86,0.16116312,0.14256770,0.15440064,0.13620613,0.33812443,0.31807854,6.25e-05,,,,,,,
stage1_sgd,87,0.13455523,0.11892085,0.12816245,0.11258038,0.31963928,0.31702373,6.25e-05,,,,,,,
stage1_sgd,88,0.12119985,0.10961549,0.11497041,0.10343685,0.31147192,0.30893216,6.25e-05,,,,,,,
stage1_sgd,89,0.11120109,0.10487111,0.10506056,0.09872295,0.30702646,0.30740782,6.25e-05,,,,,,,
stage1_sgd,90,0.11111458,0.10430295,0.10514465,0.09835019,0.29849616,0.29763790,6.25e-05,,,,,,,
stage1_sgd,91,0.10565112,0.09781011,0.09987858,0.09192779,0.28862702,0.29411629,6.25e-05,,,,,,,
stage1_sgd,92,0.09960377,0.09586631,0.09392060,0.08994057,0.28415827,0.29628719,6.25e-05,,,,,,,
stage1_sgd,93,0.09735138,0.09749296,0.09168811,0.09173113,0.28316379,0.28809138,6.25e-05,,,,,,,
stage1_sgd,94,0.09505101,0.09173990,0.08940265,0.08596017,0.28241813,0.28898625,6.25e-05,,,,,,,
stage1_sgd,95,0.09340593,0.09346197,0.08779710,0.08771114,0.28044129,0.28754177,6.25e-05,,,,,,,
stage1_sgd,96,0.09188717,0.09667859,0.08626713,0.09101216,0.28100195,0.28332129,6.25e-05,,,,,,,
stage1_sgd,97,0.08912188,0.09154849,0.08359394,0.08572746,0.27639690,0.29105149,6.25e-05,,,,,,,
stage1_sgd,98,0.08886189,0.09076176,0.08333777,0.08500178,0.27620616,0.28799896,6.25e-05,,,,,,,
stage1_sgd,99,0.08962392,0.09116075,0.08407952,0.08537267,0.27721973,0.28940387,6.25e-05,,,,,,,
stage1_sgd,100,0.08989573,0.09038546,0.08429133,0.08465851,0.28021972,0.28634764,6.25e-05,,,,,,,
