stage,epoch,train_loss,val_loss,train_mt_loss,val_mt_loss,train_aux_loss,val_aux_loss,lr,val_strike_mean_deg,val_strike_median_deg,val_dip_mean_deg,val_dip_median_deg,val_rake_mean_deg,val_rake_median_deg,val_mechanism_score_deg
stage2_adamw,50,0.06700581,0.07241073,0.05612088,0.06109286,0.21769879,0.22635734,2.8206742e-05,,,,,,,
stage2_adamw,51,0.06775271,0.07207989,0.05696763,0.06097301,0.21570157,0.22213752,2.75e-05,,,,,,,
stage2_adamw,52,0.06508952,0.07416821,0.05437614,0.06240561,0.21426773,0.23525202,2.6793258e-05,,,,,,,
stage2_adamw,53,0.06852616,0.07171739,0.05766008,0.06025647,0.21732160,0.22921828,2.6087213e-05,,,,,,,
stage2_adamw,54,0.06059510,0.07165862,0.05026377,0.06039148,0.20662660,0.22534264,2.5382563e-05,,,,,,,
stage2_adamw,55,0.06078665,0.06806939,0.05045700,0.05715281,0.20659300,0.21833157,2.4680002e-05,,,,,,,
stage2_adamw,56,0.06222663,0.07205621,0.05197357,0.06124679,0.20506130,0.21618844,2.3980225e-05,,,,,,,
stage2_adamw,57,0.06207859,0.07422626,0.05210843,0.06316275,0.19940322,0.22127036,2.328392e-05,,,,,,,
stage2_adamw,58,0.05902336,0.07256687,0.04918199,0.06164872,0.19682748,0.21836302,2.2591777e-05,,,,,,,
stage2_adamw,59,0.05687519,0.07055193,0.04698456,0.05950637,0.19781251,0.22091115,2.1904478e-05,,,,,,,
stage2_adamw,60,0.06197524,0.07714791,0.05203903,0.06603599,0.19872412,0.22223847,2.12227e-05,,,,,,,
stage2_adamw,61,0.06175185,0.07625517,0.05179466,0.06542490,0.19914370,0.21660531,2.0547118e-05,,,,,,,
stage2_adamw,62,0.06304801,0.07193770,0.05304405,0.06126291,0.20007914,0.21349570,1.9878397e-05,,,,,,,
stage2_adamw,63,0.07107091,0.08420450,0.06088508,0.07272826,0.20371648,0.22952473,1.9217198e-05,,,,,,,
stage2_adamw,64,0.06455414,0.07226247,0.05426564,0.06100662,0.20576998,0.22511685,1.8564172e-05,,,,,,,
stage2_adamw,65,0.06000835,0.06900058,0.05035473,0.05841730,0.19307248,0.21166558,1.7919966e-05,,,,,,,
stage2_adamw,66,0.05539330,0.06641128,0.04587963,0.05569348,0.19027341,0.21435601,1.7285214e-05,,,,,,,
